cluster_id,age,capital-gain,education-num,final-weight,hours-per-week,income,marital-status,native-country,occupation,relationship,type,seed,k
0,-1.1724048258013777,-0.15673114033571975,-0.6396801292051558,-0.015428093752437762,-1.713681333103029,-0.5850486126764433,0.9330111662075556,0.15477489081059684,-0.0975908822224531,0.8077912719494816,fair,7,10
1,-0.6221120894487049,-0.14805587469531736,-0.019818844056686994,-0.1364742172608048,-0.10777175955403902,-0.5133514787700164,1.0790724643207374,0.2467130763587393,0.944288276296178,0.31351276056646327,fair,7,10
2,-0.35730194114163394,-0.13747394035204485,-0.07068242330844995,-0.2629597778251684,0.019889647167163214,-0.5671243291998366,1.0609347604157495,0.19303861643938222,-0.9223366206739918,0.27059454985372644,fair,7,10
3,-0.2977511453050408,-0.10605971867478603,-0.447774476381865,2.38619453285795,-0.17008373238640515,-0.22903525810659947,-0.16638320382175426,-0.3890516471688179,0.07607004360920853,0.040875238107774964,fair,7,10
4,-0.27101436332439494,-0.12166365131672756,-0.17960082057099705,-0.11151966796185352,-0.31134690979831403,-0.46429554504456644,-0.9606237116612175,0.21959888840154085,-0.27874725712204534,1.2356268316693584,fair,7,10
5,-0.04069292761768315,0.1432190230276335,0.2326468770473017,-0.04060878914286071,0.30101830211106784,0.23434720339700668,0.31268249931950926,-4.083853607919137,0.14107233758025997,-0.16108544255321902,fair,7,10
6,0.25193799749359136,-0.1274189529936534,0.10911835351381977,-0.05330297925457412,0.7868336133381896,-0.5201153593272265,-0.6628315522148779,0.2264883492304133,1.0648720853396119,-0.3294506225639714,fair,7,10
7,0.24303780599851582,0.03894102087282029,0.6981529262160615,-0.15042486669121824,0.3114432042862986,1.415117584507978,-0.3747342640636648,0.2539587236630869,0.05114334790700211,-0.3507616916616324,fair,7,10
8,0.44283561904481744,11.335289403422781,1.3906837738493447,0.09993035407887621,0.6570112534250488,1.7092596723292164,-0.22166001572266927,0.2798649486618716,0.09632298386725129,-0.39361585403386723,fair,7,10
9,0.8303777647846806,-0.12124206035383596,-0.600836772285865,-0.21518389425056195,-0.15085568119523118,-0.4683888693710707,-0.6888583807157138,0.17026844426023321,-0.6589171679925524,-0.4064247326323775,fair,7,10
