cluster_id,Dalc,Fedu,Fjob,Medu,Mjob,Pstatus,Walc,absences,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,health,higher,internet,nursery,paid,romantic,school,schoolsup,studytime,traveltime,type,seed,k
0,-0.40035725750460155,-0.4730949747788158,-0.22276907434978344,-0.36017171818017174,-0.12472385383277457,0.3175414666353593,-0.5369700779541785,-0.17287075825246997,0.09704396498014704,0.38507358308755035,0.10934988755281866,-0.3668437110181757,0.3269497323381961,-0.3100991071774628,-0.17157195595875266,-0.02872506802575116,-0.13218938537961172,-0.30475939694441534,0.34554737023254406,0.2530249198978164,-0.2153689407011811,-0.24509318917116377,0.06565047295084765,-0.6427391085647511,-0.3114473008017009,0.6661280758912071,-0.31478599778334426,fair,9,10
1,-0.33198505034062786,1.0289456933763728,0.5430945919004956,1.0671437892206384,0.9401453519999897,0.15929821083700751,-0.3248471806109223,-0.253886344675845,0.6024447229237696,0.31637859304219945,-0.22485620309118615,-0.38417490996391623,0.2722148441119356,-0.1263366732945219,0.15214871566153534,0.21961845957440196,-0.09668244358766231,0.27225659727029544,0.3114473008017009,0.3276880110152049,0.23340801438606043,-0.24509318917116377,-0.06528675841926423,-0.4218032935324677,-0.27734723137085776,0.21705296854882025,-0.40047443574327163,fair,9,10
2,-0.14519039285996768,0.3241665263651271,0.06827342066782961,0.08523559445868155,0.07536041720296331,-0.09078818950313267,-0.356681612414322,-0.10006263319878332,-0.11395259327899603,0.19066227139057687,-0.6621867737171904,-0.09362245705003003,-0.08645965873544215,-0.22677545455897244,0.1965809647074572,-0.02969896421241842,-0.27456525981987945,0.03666679571080193,0.28202763305744405,-0.0973548148883596,0.054828949212936635,0.009328806508244998,-0.3571141825840234,-0.525339881361322,2.703400014172256,0.2210782916398444,-0.3318676798603233,fair,9,10
3,1.8060708445161335,0.21813074671298277,0.24829786322479291,0.23337696912947883,0.21905281891638556,-0.14532005657481956,1.2762727656819244,1.3354819306438377,0.32342138780906127,0.38793587433944,0.28964527855813704,-0.09604372749097909,-0.318921948731678,0.16366341767699427,0.03075346380392734,0.17615834224437515,0.7477170159021345,-0.28102139718241775,0.02159671063953406,0.3152441624956401,0.058516995124120716,-0.13696384100741504,0.5839436804575405,-0.3638076420864933,-0.18357204043603909,-0.0812612099000511,-0.1808978134709578,fair,9,10
4,-0.2636128431766542,0.44774205904243825,-0.2258082158825226,0.6193585319968546,0.09118466624749065,-0.6081815797849984,0.15242933841140402,0.28002887418375816,-0.5557653473636988,0.4308702431177843,-0.06874677917194706,-0.27585491655303757,-0.42291823636157294,0.666138822825661,0.3679624967417274,-0.4881605940860344,-0.08114815655368444,-0.1568533984273534,0.34554737023254406,0.2716906926771635,0.39839954199166394,-0.24509318917116377,-0.2998826312907147,-0.20639087387599142,-0.34554737023254406,-0.26730661151332563,-0.38262267783495346,fair,9,10
5,0.2634229203789765,0.10776697605462836,-0.1889043544135466,0.3694783661353684,0.059741677886286974,0.1660800646569369,0.29083370137575376,-0.1121894410405175,0.16623573541290487,-0.039363319692653435,0.1165742673317774,0.4390570399587614,0.134204733084293,-0.2649788667151336,0.43347739456964274,-0.2788424779659054,-0.038349610643745445,0.1353065986433862,0.11415404195182263,0.12947528102499498,0.13912714146857272,4.080080737378785,-0.023199791193156842,0.09345058938210744,0.0015426221885380795,0.1886420944108325,-0.12759756485897913,fair,9,10
6,0.11946548064986522,-0.5718196968353636,-0.27139533887361067,-0.6043099568261175,-0.3300621778256564,-0.2588680098045943,0.09471177428159006,0.3772882772112289,-0.25333138316871184,0.10444724077462753,1.041608982507148,1.4374447239075405,-0.10207862558849269,-0.1439309488790588,-0.3782021718865961,0.34431861385873413,0.16414248521383834,0.028271918865475615,-2.618256536682228,-0.0016768306515726804,-0.302989973233859,-0.15306821201052656,0.20680266563352145,0.20668858880404903,-0.20769602572488022,-0.6505219196785996,0.021890559874810058,fair,9,10
7,0.7086693500959828,-0.01788437573856449,0.0638905979640691,-0.05322214669612659,-0.0173443580960188,0.3808387689547,0.9399948102472526,-0.19864184533159016,0.12014023617649537,-0.6734201882564049,-0.09037938902899745,0.4656129093111059,-0.2719558833504351,-0.44347506725379093,-0.1924571605794164,0.4006689022764491,0.3308325894395995,0.59975852947056,0.34554737023254406,0.24660228840384749,-1.8486786178498134,-0.24509318917116377,-0.09485323001896692,0.5553031658522436,-0.032046731916727925,-0.48822259173820953,0.5992240071225476,fair,9,10
8,0.21676085370816114,-0.5951584597815436,0.007367298267295516,-0.7590608840979101,-0.46213964617782904,0.0698089213510431,0.3395138566252837,-0.13930826675044924,0.29927688320902474,-1.1029230691016885,-0.3269073369402856,-0.12868913240170596,0.40187990691000786,0.13544558704302975,0.057265070531450926,0.7822450031375074,0.8734835220121966,0.009690393006290174,-0.10128112575781455,0.02174097672383713,0.4541552995963162,-0.24509318917116377,0.02275724198477651,0.8973358917378724,-0.34554737023254406,-0.42381924128905907,0.9267114280613504,fair,9,10
9,-0.28813452085149704,-0.6729149459516015,-0.13982743960819202,-0.8124442749225481,-0.7065650764357062,0.038312227922824675,-0.30377947318247817,-0.37227621006809053,-0.5717590422353322,-0.5517289815815387,0.10033233480726089,0.17854060010981276,-0.27153123538134605,0.2016443795851575,-0.36826299694323145,-0.6675023440808285,-0.7032219112868486,0.001361410112932398,0.14051530719899344,-1.2140890688518804,0.052961584194615594,-0.1903441521262277,0.12863293867317996,0.9692533444049722,-0.22252813241241368,-0.08357561144783736,0.6507455362756684,fair,9,10
