cluster_id,Dalc,Fedu,Fjob,Medu,Mjob,Pstatus,Walc,absences,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,health,higher,internet,nursery,paid,romantic,school,schoolsup,studytime,traveltime,type,seed,k
0,-0.03570548596340843,0.3640296014223243,-0.1802210928914346,0.4094591926732062,0.33224757701671875,-2.1510533238189278,0.1932222032851071,1.5543365356347603,-0.6084112596494927,0.2018869429666146,0.16211927028608256,-0.037550931049104626,-0.1218763511171401,0.6087130622372419,0.2600556062016313,-0.20256553734585833,-0.1366277531036054,-0.12946339870197157,0.17504702307832826,0.11614258618260417,0.2334080143860604,-0.24509318917116377,-0.327161221159488,-0.5101776195453811,-0.34554737023254406,-0.31542180158572425,-0.29336388829336246,fair,3,10
1,-0.11130936888511013,0.2600789672347102,0.06174132913818653,0.0919191665169174,0.07506005683148875,-0.08171844030202051,-0.2649130483734047,-0.1503664286904214,-0.09207635069266683,0.1578516929375435,-0.6615566717363381,-0.0992100042214509,-0.12292894512149129,-0.23500388179260717,0.16874977574462705,-0.06884209940731434,-0.256122268749589,0.02855583048292365,0.28324916646465753,-0.03940552031195516,0.11156811707730707,0.004436075822102526,-0.4048002846321505,-0.5292970650770209,2.64476641062601,0.1953394468751224,-0.2878710397061876,fair,3,10
2,-0.3760538623327466,-0.0806729863396467,-0.17941424115707905,0.1974959463748905,-0.003700811904460256,0.3276242227570242,-0.35856446892246097,-0.28280341239628265,0.08530346064738589,0.44809465065127935,0.10997253513669197,-0.36960443297413437,0.17989210344003068,-0.15255940998799467,0.01941369101486858,-0.1359743082636934,-0.07672942762492967,-0.13334162875158317,0.34554737023254406,0.3633677182748418,0.497394458555026,-0.24509318917116377,0.35552773591034315,-0.37820268578715865,-0.34554737023254406,0.5438388494417127,-0.3853083405291252,fair,3,10
3,-0.31738873645168963,1.0968831228671105,0.7018129047563586,1.109909796933022,0.9726482163733688,0.17814516040400225,-0.2438114670191166,-0.17198575652811976,0.4616612720920957,0.36654909138992764,-0.4135018054091652,-0.38417490996391623,0.17885803475523507,0.056393387364357575,0.13153728713140464,0.14037176087952163,-0.12091892351868397,0.16844131741229382,0.30914841971647555,0.3125876105644971,0.21561117545332117,-0.24509318917116377,-0.36761935444800575,-0.3773678880372107,-0.23635051868433846,-0.1175548401643997,-0.40689304532828496,fair,3,10
4,-0.22168648972704763,-0.41894136338035926,-0.1406549106727544,-0.5036249354118477,-0.09055185138739096,0.15392391158347862,-0.24972673510765017,0.0029177783265511756,-0.18426400406394472,0.16732342596266445,-0.01460837943381073,-0.22884812695963744,0.09706320178790195,-0.16057542866422078,0.025918013520290974,-0.14211965987336822,-0.23837523960647924,-0.01852528660671431,0.28442460427159877,0.10557705442070957,-2.010476761050147,-0.1634861339532402,0.13606011623477574,-0.2162912995496079,-0.2233018383106535,0.2165687905355131,-0.24553465012390613,fair,3,10
5,1.7519428471779876,0.172686841147778,0.137622459074207,0.0819773530802916,-0.006637964209587441,0.13028694727397638,1.4280562170661615,0.23712999595610298,0.10669571556587593,0.20665742838643064,0.171280621455052,-0.10976425998969037,-0.5095818093864855,0.3000495990744895,-0.011959680368193988,0.17615834224437518,0.7898815092800744,0.06302743270140636,0.2780576494840003,0.3546496828075951,-0.2863152975715906,-0.24509318917116377,0.18658555470240934,-0.11893711375904592,-0.14307820798691281,-0.3301236652189572,0.2883058902193389,fair,3,10
6,0.37941148610357484,0.20514677369435283,-0.10641336995348252,0.4644328291627332,0.11663851396846504,0.1660800646569369,0.3185145739686238,-0.11218944104051752,0.23768375922933963,-0.03936331969265342,0.08673443780999124,0.4390570399587614,0.13420473308429298,-0.2649788667151336,0.5066999274361365,-0.2788424779659054,0.021885379896168716,0.1353065986433862,0.11415404195182263,0.12947528102499498,0.22869397074018602,4.080080737378785,0.05084209559351356,0.018490223567582724,0.0015426221885380795,0.18864209441083246,-0.12759756485897913,fair,3,10
7,0.40915214398167693,-0.6487991440693848,-0.2713953388736106,-0.7431931621596501,-0.4610832062505738,0.09174051316924968,0.40581578753075215,0.3388863514998853,-0.053604337868432744,-0.09314923222816168,0.9291357789250309,1.2306262225767206,-0.022932514708130722,-0.23500388179260717,-0.4620905074128573,0.5118996882115052,0.4087793575948482,0.0685873685430971,-2.707064614393896,-0.17580924446872256,-0.08134505366155238,-0.1619167675067417,0.3128364642232704,0.35869496072581025,-0.22095096269677098,-0.6485269636254068,0.23394957607542136,fair,3,10
8,-0.2855896240507886,-0.6582874320445373,-0.2054025513055594,-0.8839205458258471,-0.7140552928313347,0.03722484207827904,-0.25724757596307146,-0.3244534923739831,-0.5196652932248685,-0.6142749625721973,0.08673443780999125,0.18032699855449127,-0.30406533621312154,0.24939187455541983,-0.43054849325498307,-0.6765468985941506,-0.7491224990147326,-0.06790111360492287,0.11415404195182262,-1.3060115303390811,0.2466073365945087,-0.18330499022045021,-0.052816545907825,0.8580463206902594,-0.2067113732641112,-0.037728418882166645,0.773661184398114,fair,3,10
9,-0.11167460503449035,-0.48904020480169463,-0.10930779046085318,-0.5467489086900816,-0.4712954588807083,0.11710000929078039,0.02325193297801085,-0.1278620991283728,0.25147197435180946,-1.2101767412989317,-0.20433477647269457,0.1935317215607698,0.2247779409825098,-0.04211222443150729,0.11617975214817,0.7328617499480518,0.7584430712351192,-0.019903399800444217,0.23188047212973353,0.05392334358478044,0.1894102736912328,-0.24509318917116377,-0.0725610490509371,1.0731957215193164,-0.34554737023254406,-0.2405759503619931,0.7420380703890932,fair,3,10
