cluster_id,Dalc,Fedu,Fjob,Medu,Mjob,Pstatus,Walc,absences,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,health,higher,internet,nursery,paid,romantic,school,schoolsup,studytime,traveltime,type,seed,k
0,-0.3908426785141457,-0.5023536978305061,-0.06957273611694904,-0.3157917068452903,-0.0639951306807799,0.35164826545791666,-0.438275107793724,-0.09017280932785449,0.03305106965799742,0.44865535380913724,0.027634192931890546,-0.33621965074511945,0.16774029046841307,-0.27330201786837877,-0.09614189655208359,-0.1594068077920453,-0.12607047065332916,-0.3514199013309558,0.31409584988370814,0.3909945801826993,-0.25740173375332703,-0.24509318917116377,-0.018886671574515842,-0.5884704083675009,-0.34554737023254406,0.43293290225876657,-0.28331144209256187,fair,2,10
1,-0.20207785672907783,0.19086440337385988,-0.04042058238543127,-0.045789152170973735,0.05974167788628697,0.1403090201412053,-0.34361189845282575,-0.12898731560647522,-0.05668209889437146,0.13777161892428713,-0.7463936024382778,-0.0878114079917523,-0.13172863099786702,-0.2618614682831908,0.2255254012288006,-0.026738319804949937,-0.2937459705329815,0.12836779871295614,0.28075723831394206,-0.01576220812478214,-0.004179785366008599,0.01441724642183318,-0.3489840930545066,-0.4792466054408614,2.634798698023148,0.24784669019515534,-0.3504895135999807,fair,2,10
2,-0.06735928557635923,0.5059421486259461,-0.014756720553411354,0.4918641184817497,0.39606519783871735,-2.6257830912139832,-0.011195375137560653,0.6667907825181879,-0.3545409715157749,0.32146711082333657,-0.2209473599257592,-0.12805830332130544,-0.04159851505195804,0.6546536707079771,0.20730112638202883,0.011009896390273343,-0.04638094271573398,-0.26174695293122313,0.27355833476743074,0.02627034687463656,0.2744725723678995,-0.24509318917116374,-0.2568430783866501,-0.4512614022034388,-0.05759122837209073,-0.1422071173250893,-0.1243672467612835,fair,2,10
3,-0.3191411187688644,0.9814343130709133,0.2864674204410599,1.056154708932131,0.7077869973307558,0.3808387689547,-0.1759877940463752,-0.18116684584525908,0.26069244486514065,0.4201972926870094,-0.12669620724414013,-0.38417490996391623,0.15875591478868709,0.0665749495635231,0.24359523306839637,-0.001786109099632851,-0.06591477580607903,0.24997320766320508,0.31809392450432283,0.3713469371770676,0.28486299926645203,-0.24509318917116377,-0.04327894693191492,-0.33979491473234896,-0.31809392450432283,0.14289577164627595,-0.42407506484240415,fair,2,10
4,1.6790782353766374,0.36494951853902885,0.3504597747484107,0.24530714525342978,0.1976070883931031,0.26519946664051985,1.3597412430388862,0.6349048403545245,0.292643777549674,0.15785169293754356,0.17395855487367382,-0.09921000422145092,-0.5029153806922614,0.14268092823122577,0.16874977574462705,0.2759733369913598,0.8142071785365782,0.028555830482923653,0.28324916646465753,0.4152735602106029,-0.3224865170851267,-0.16191676750674164,0.2729677559535248,-0.16602759997586275,-0.0963545551609979,-0.20315302475012753,0.12958545291909954,fair,2,10
5,0.30208577562050937,0.07530704350805353,-0.2301498466435786,0.2745239031080036,0.059741677886286974,0.1660800646569369,0.37387631915436376,-0.15036642869042138,0.09478771159647015,-0.039363319692653435,0.1165742673317774,0.4390570399587614,0.17134626438068407,-0.2649788667151336,0.43347739456964274,-0.3462500068859469,-0.06846710591370252,0.18486945528931525,0.11415404195182263,0.04503488035651991,0.13912714146857272,4.080080737378785,-0.09724167797982726,0.09345058938210744,0.0015426221885380814,0.23217488542871692,-0.17605233632441425,fair,2,10
6,0.4258069123934141,-0.6634810212519894,-0.2944928145224286,-0.7547824761086309,-0.41819174520400876,0.200441457344579,0.4469538227995404,0.36273228532428675,-0.05668209889437149,-0.12326934324804631,0.9413471553139463,1.2293597118845319,-0.027732343367972038,-0.34914862437758776,-0.4715531116602195,0.5394849231233991,0.49894650497228893,0.04510219954779534,-2.69958882994175,-0.15762208124782023,-0.054337209758112064,-0.1585897106401648,0.23150429935298938,0.3603094916818154,-0.21596710639534006,-0.6541527396954103,0.27360794287482365,fair,2,10
7,-0.165437366223256,-0.6732689393737257,-0.50237009536179,-0.8488604364003586,-0.7245593241080446,0.3808387689547,-0.11586219595025872,-0.22930469238499188,-0.2998252199435309,-0.478017317482243,-0.15382049556563857,0.0464387253802536,-0.3829196641962287,0.251789873349222,-0.27283842246561196,-0.4826206230857233,-0.599925060908176,-0.09687632210561987,0.14619311817530714,-1.5216593228154944,0.15015075122507898,-0.24509318917116377,-0.3170891264387102,0.6250925684666596,-0.19603168118961636,-0.16095970422510106,0.4948598839662259,fair,2,10
8,-0.3819493555758394,-0.8061049710258626,0.03953221793740006,-0.6579776184171432,-0.4304464483601702,-1.8163079750147222,-0.38415373031192146,-0.3723802953314009,-0.43832446611077364,0.07418471788230846,0.4953105651082938,0.3124059707398879,-0.06293108687347496,0.8560855693873547,-0.7775106489915994,-0.3592129932167242,-0.41829339712628094,0.22871352078379095,-0.27743466744632134,-0.3576808766777458,-0.37071480976984156,-0.2450931891711638,1.0703419213484369,0.8026909736272259,-0.34554737023254406,0.054695045125034175,0.23394957607542138,fair,2,10
9,-0.08454277679481824,-0.3106054878790026,0.16855657824673104,-0.3549890184437854,-0.4839392002323034,0.3808387689547,-0.03826111722836684,-0.2419911990501907,0.00746234915416103,-1.4119001247654384,-0.04588702673128047,0.16464638998453546,0.34467341043050903,-0.2736383068038635,0.01854970832617838,0.42144685025897083,0.34983143950236806,0.055455329602722744,0.294126630614606,0.13885754776593665,-0.05991025691279022,-0.17643963478148206,0.09197647714166379,1.1345667812505063,-0.294126630614606,-0.34342535136331076,0.7715076389996502,fair,2,10
