cluster_id,Dalc,Fedu,Fjob,Medu,Mjob,Pstatus,Walc,absences,activities,address,age,failures,famrel,famsize,famsup,freetime,goout,health,higher,internet,nursery,paid,romantic,school,schoolsup,studytime,traveltime,type,seed,k
0,-0.38553102620201946,-0.4772098728492361,-0.14721536226706258,-0.41534239279331714,-0.21434200560635577,0.3808387689547,-0.43511950565661006,-0.026229643041701677,0.034095304268530954,0.30899203497280686,0.2420298946760611,-0.31335925835766437,0.3654407182521471,-0.5607965136172277,-0.12632067928064789,-0.015373265466603139,-0.10441379381655451,-0.1836543659005765,0.31071396597523115,0.17033353941296678,-0.3655289718467539,-0.2450931891711638,0.1057763986933013,-0.5957011608482005,-0.24104715746060534,0.40302938781073655,-0.3198535935766733,fair,0,10
1,-0.11998372743288993,0.3620364476694644,0.18574220000924438,0.15583082432379755,0.1095264094581928,0.005011036433614591,-0.2996915806054721,-0.1726363381528653,-0.10169435389872535,0.11601820540992598,-0.6816411723760019,-0.10976425998969036,-0.1629275172868355,-0.33641924744715485,0.28703232883665536,-0.020446950439079382,-0.22909374735347365,0.019659933136218426,0.2780576494840003,-0.08866242070189895,0.027168604879056063,0.025230181238208044,-0.418089854055399,-0.46875215422682787,2.758979784200468,0.25394128093765916,-0.30526506023224126,fair,0,10
2,-0.29074467141632626,1.051269015408403,0.4875217181589787,1.074251491716254,0.7880211797381662,0.29493528723559476,-0.19081348174018353,-0.18090801881034446,0.28055257351920043,0.36980802974413907,-0.1917706377266794,-0.38417490996391623,0.15648965186212763,-0.239000546448944,0.27238782226335656,-0.024940785700415493,-0.1507882596515852,0.2228676453845275,0.3146949264617812,0.32650288258477017,0.28243406830315404,-0.24509318917116377,-0.052816545907825,-0.3313248169001993,-0.3146949264617812,0.17122897800367873,-0.4344777841400682,fair,0,10
3,-0.1529462899144531,0.08529471506084578,-0.27139533887361067,0.1771347102594243,0.3048357410095156,-2.6257830912139832,-0.08605202546562953,0.515675171232517,-0.3229084276380713,0.3251856430480137,-0.08312305331402217,-0.03588446961201418,0.017066057457213492,0.7721556116042806,-0.028387812742086824,0.0037506240450380945,-0.07773402753522778,-0.024819553597307618,0.15865275892888445,0.09699820384481225,0.11156811707730707,-0.2450931891711638,0.07362421460479676,-0.2467541477761201,-0.22095096269677098,-0.1562715575000981,-0.053051762604463606,fair,0,10
4,-0.2598143872231001,-0.19086440337385996,-0.34838692436967045,0.22599162200512823,0.03318982104793721,0.3808387689547,-0.11884321299872162,-0.11117138803652007,0.19005174335171646,0.3335523405535372,-0.2952153800688713,-0.3018517149716485,-0.24959109031174798,1.382046638161285,-0.12301385521570947,-0.0676322206831085,0.05200287516612582,-0.3272800633852848,0.34554737023254406,0.4728662437434602,0.33020304391468114,-0.24509318917116377,-0.3144312125540604,-0.17140936982921323,-0.2915555936337091,0.08126120990005085,-0.16959170012902292,fair,0,10
5,0.310084987049792,0.031654030773004646,-0.23157210499633832,0.24942099908927495,0.004806801669011599,0.1734855372189287,0.35287703649770374,-0.11350588889051419,0.12681613606590642,-0.09026416412280876,0.11966114624782426,0.4674443485767847,0.13292399062579677,-0.20316838056454462,0.37540435126173394,-0.3404390130135296,-0.100661669822967,0.2130690116568266,0.010425998239775098,0.062505308081032,0.15148118688534698,4.080080737378785,-0.048731476292008705,0.06501734717659806,-0.010425998239775094,0.1856398329613232,-0.14931866930900178,fair,0,10
6,1.8647095082991247,0.32416652636512716,0.33010142281435645,0.19275755994555055,0.1593111410300986,0.19292490269415727,1.4119090413869875,0.5132768732904077,0.2317297572446367,0.07069859392167367,0.1886871886760939,-0.04116159749613391,-0.4445841296178011,-0.06364688465216443,0.11617975214817,0.1958188715127206,0.7020388147426995,0.17867409820857413,0.2780576494840003,0.40390658319753897,-0.5475518829471294,-0.15498539903470648,0.31615885657908255,-0.07521023370057317,-0.07558848723836907,-0.2285471528438935,0.062183623380641685,fair,0,10
7,0.4664029103970235,-0.5657766242867991,-0.29545520934112934,-0.7119474627873975,-0.4049158167848339,0.13028694727397638,0.3946369735990162,0.35293352516081145,-0.1433723677916456,-0.06526024054308334,0.9371695791808964,1.1936863273878824,-0.09792983751815114,-0.33641924744715485,-0.4390911220894073,0.5890294568796297,0.4912163478529999,-0.052619232805761425,-2.8264695049490123,-0.1379193210918427,-0.07732602927115949,-0.24509318917116377,0.22977665532796707,0.4932392070595726,-0.2780576494840003,-0.6094590742503824,0.1469794734451532,fair,0,10
8,-0.3079281626347853,-0.6730747346490881,-0.12703611606849854,-0.8227276696526565,-0.6704343851683316,0.13028694727397638,-0.25663244546100766,-0.30477113429669933,-0.5323671641255681,-0.6090955784021114,0.03202808368671666,0.1646463899845355,-0.27847894798671885,0.13335537736643976,-0.3394271190211242,-0.7282260040995158,-0.7444375553060726,-0.04780062174296276,0.12058163440406489,-1.2872469968571978,0.009752832520686797,-0.24509318917116374,0.07140928636758868,0.9013567542719849,-0.21056792873545657,-0.11850593110424112,0.7311286627784543,fair,0,10
9,-0.06735928557635923,-0.3827386713158356,0.062234864942648474,-0.6110143854212727,-0.5775028862341074,0.38083876895470004,0.17826481949808262,-0.15036642869042138,0.17893760631360436,-1.418805970325553,-0.16524634481842504,0.310998736637456,0.3050557770476919,-0.31520361922976675,0.1617404392650994,0.7450029890751703,0.8156486996777043,0.10832237669171373,0.20156929930231737,-0.02627034687463681,0.05155068618077302,-0.14897821302560935,0.0195799656169194,1.087924775854802,-0.34554737023254406,-0.46725195692529314,0.991169269642956,fair,0,10
