cluster_id,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,LIMIT_BAL,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,type,seed,k
0,-0.14722929602985707,-0.34618471954770397,-0.3549825898366933,-0.35605095342823123,-0.3592494547835415,-0.3744631136053151,-0.37450407615175685,-0.39298087647632307,-0.21853093968152137,-0.2338424105290666,-0.22808632548820815,-0.15028016689275092,-0.18331033015559628,-0.18273885552488967,-1.285503751024945,fair,6,10
1,-0.6303871906916888,-0.4080526170800443,-0.40154314165140564,-0.40302531511808953,-0.3980681422203001,-0.40624122893256653,-0.3956487846850655,-0.43241623133616147,-0.21323708273938308,-0.2625275699089091,-0.24234880400799716,-0.1490608343665066,-0.18884787971067718,-0.15212893701174746,0.7779051591274546,fair,6,10
2,1.2073331118271204,-0.42103126663661133,-0.434877479567289,-0.4484753633259106,-0.4317443294733215,-0.43178911118502944,-0.42701342307156026,-0.17115639206907954,-0.219478689939924,-0.29020254103922016,-0.20472396592796793,-0.14127836311214964,-0.2258285507900409,-0.17815766259011268,0.46045763448862387,fair,6,10
3,-0.025616150702198668,1.0220267306499737,0.9861238238079464,0.9684141460080862,0.9810005296759804,0.9898387025787437,0.9584462953654764,0.2621020794343567,0.07745285747840808,0.15899583437581227,0.01903482587606629,-0.040525749297702834,0.024449546419108025,0.02433977516424051,0.07045067564663189,fair,6,10
4,0.20603846491285002,-0.12689920729684437,1.0027129934506795,1.028962939255006,0.8583761433124927,0.6286528577806343,0.6083578174947829,0.37818563123997917,9.560030298737447,2.2679485806771607,0.9878483145063385,0.6536465835304471,-0.054474401474439126,-0.035159037648883604,-0.941602265999545,fair,6,10
5,0.12026434498856976,1.8168711220121332,1.8652603532023,1.83812667089018,1.5298298186250914,0.816403761465721,1.8177953593456078,0.9473875881612681,0.7296307195429254,2.5083321904804388,1.4689207357880616,0.6739182113006338,9.117474622428677,0.48743801247622615,-0.5117254097177951,fair,6,10
6,0.11574991762413395,2.9405801985587066,3.012451395676621,3.064745677952798,2.9959798689883232,3.062690409714717,2.9811875447732548,1.3677465046232546,0.8027385998548197,1.0674002279693073,0.8130329759053714,0.4753655085958926,0.3657353399813433,0.3360626904302478,0.09010218907665475,fair,6,10
7,0.14620870466129118,-0.37973221677925045,-0.407662614006138,-0.3622234420015088,-0.307009820665595,-0.25000956589530055,-0.28431367931553825,1.4749694601560317,0.3684575380823698,0.7970115949246493,1.047596801930856,0.4662441505204975,0.4737285491783756,0.276991238628803,0.08181540630495837,fair,6,10
8,-0.24540427153073038,3.6475715933390487,3.4679634246847306,3.1857947211677766,2.4363883428967394,4.200982089414681,4.385271058377156,1.477334237708675,0.629140542168912,0.5724705774510812,4.83476516747487,17.337438161589656,0.6793561632509759,0.6194664989163945,-0.2537992959487452,fair,6,10
9,-0.04225504013111919,0.11628964661713445,0.07759872233099221,0.054197368703932686,-0.1385284195543977,-0.0761069040388064,-0.1989920642441265,1.6834246014215557,1.0339540956286664,1.0331578202558809,0.6267528522630375,0.5301351920547351,0.4701779588469426,8.96160648877,0.004126817820304773,fair,6,10
