cluster_id,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,LIMIT_BAL,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,type,seed,k
0,-0.13146872376163626,-0.3369602964413979,-0.345962868620804,-0.3456173554426562,-0.34686156532357787,-0.36451410738232615,-0.36440222292717084,-0.416267017993347,-0.20783350910973994,-0.21661257415384244,-0.19003107303712927,-0.14721117223161,-0.18266248474611707,-0.18047199813329565,-1.285503751024945,fair,1,10
1,-0.6391592918542721,-0.3722592294820703,-0.3701126549054952,-0.3703104326975023,-0.3624236437654533,-0.37176476964141036,-0.3651479715898883,-0.42483569007272104,-0.21112637092690145,-0.24070914086538467,-0.22284076320378385,-0.15032122918997548,-0.17532063212883905,-0.14799490786025246,0.7779051591274546,fair,1,10
2,1.1846357798638016,-0.4138539189677442,-0.4267176665265971,-0.4396655938183736,-0.42230679227220236,-0.4240236068656879,-0.42060382673407387,-0.23192697734204223,-0.23368103942594742,-0.3013779239054369,-0.21055792444313562,-0.13963729456263232,-0.23533566580263052,-0.18545004298124415,0.5168715018190185,fair,1,10
3,0.02046668474072292,1.2580483200096941,1.2272285055184693,1.232209659856399,1.2176326234742791,1.2535850973963814,1.2317013691218923,0.35619152285319416,0.16919947960812642,0.2826745624618368,0.0939817294960733,-0.026016249530683575,0.1022112757374612,0.04117107580411338,0.04619987183936966,fair,1,10
4,0.20603846491285002,-0.12689920729684437,1.0027129934506795,1.028962939255006,0.8583761433124927,0.6286528577806343,0.6083578174947829,0.37818563123997917,9.560030298737447,2.2679485806771607,0.9878483145063385,0.6536465835304471,-0.054474401474439126,-0.035159037648883604,-0.941602265999545,fair,1,10
5,-0.013233721359746138,0.3674688758319264,0.3834811705060175,0.2937187283772223,0.7757804004360513,1.1004063720183839,0.8317421286411333,0.6193253765366828,0.403303980013843,1.971686484901926,9.358086701562053,2.8748218889964727,1.2000252686230701,0.239533174328453,0.48313245767711177,fair,1,10
6,0.2665615570514399,-0.3114914663944247,-0.3479214706411477,-0.3192938582857296,-0.3495186661429913,-0.27325728645141617,-0.2109899118382547,1.5890608817728007,0.3092356990518144,0.6183770588161017,0.3456819748942785,0.43011900323746155,0.789412250326814,0.27041558198317783,0.006961170718865762,fair,1,10
7,-0.014265590471617214,3.5288900041303806,3.7055195526333393,3.7074613538306136,3.6485253420860158,3.449758425974824,3.3702014264733515,1.7625894712922174,1.0810176793807151,1.4458499887351304,0.8680943961532154,0.722137728237598,1.2770795068499228,0.5203232345699471,0.09010218907665475,fair,1,10
8,-0.04225504013111919,0.11628964661713445,0.07759872233099221,0.054197368703932686,-0.1385284195543977,-0.0761069040388064,-0.1989920642441265,1.6834246014215557,1.0339540956286664,1.0331578202558809,0.6267528522630375,0.5301351920547351,0.4701779588469426,8.96160648877,0.004126817820304773,fair,1,10
9,-0.5704430417701083,6.900001774169599,6.445958736041267,5.859521854783759,6.706033960898614,6.783630189633044,7.0074317946801665,2.223185077812433,1.1977073391451005,1.1667432710937855,2.047958222645798,19.649348379868954,0.9467710471419927,1.1848666163187946,-1.285503751024945,fair,1,10
