cluster_id,AGE,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,LIMIT_BAL,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX,type,seed,k
0,-0.1470081812201704,-0.402565620013912,-0.4051760389257721,-0.41168457292516863,-0.40007402601766867,-0.4093349664521486,-0.3984837283563972,-0.4770192794053072,-0.231126639030429,-0.2682187434116523,-0.22649719209888727,-0.15572941046425226,-0.20610129163809862,-0.16878968331155986,0.7779051591274546,fair,7,10
1,-0.002875342967502262,-0.33729881521136,-0.3532823386616441,-0.358176041107114,-0.3533308167419629,-0.36058058192789305,-0.36630169257871975,-0.4742584665790122,-0.19429540753262792,-0.22469161757008285,-0.16804601391693244,-0.13456216892973782,-0.18174039792201058,-0.18021153521903707,-1.285503751024945,fair,7,10
2,-0.03634177611854836,1.0035465008656916,0.9704869732207594,0.9545242516193685,0.9627065818525368,0.9613233516195991,0.930819745043452,0.23498669307328288,0.07867404266916456,0.1600785502783447,0.016545252857595175,-0.035033738113277015,0.01792065942923012,0.02085190505660189,0.05135272597520124,fair,7,10
3,0.20603846491285002,-0.12689920729684437,1.0027129934506795,1.028962939255006,0.8583761433124927,0.6286528577806343,0.6083578174947829,0.37818563123997917,9.560030298737447,2.2679485806771607,0.9878483145063385,0.6536465835304471,-0.054474401474439126,-0.035159037648883604,-0.941602265999545,fair,7,10
4,-0.24540427153073036,-0.002961768940246845,-0.09074283693654717,-0.1904808290366748,1.1854540015375479,0.8866274079653416,0.5419083561387434,0.74718552055447,0.1555003763385791,2.4013653948107825,10.083684493153143,-0.03359654234046576,0.2160459291486263,-0.06324368085243284,0.3652233770969747,fair,7,10
5,0.12026434498856976,1.8168711220121332,1.8652603532023,1.83812667089018,1.5298298186250914,0.816403761465721,1.8177953593456078,0.9473875881612681,0.7296307195429254,2.5083321904804388,1.4689207357880616,0.6739182113006338,9.117474622428677,0.48743801247622615,-0.5117254097177951,fair,7,10
6,0.45551266634444093,-0.4551677737520169,-0.4603221110848422,-0.4294374129602085,-0.45434538273360753,-0.40138442707076294,-0.40323253247716656,1.4127139624932077,0.15802227500252333,0.33385427796079825,0.15627059011652125,0.2323257887187304,0.22948575076938063,0.15410886021477882,0.20649961477755935,fair,7,10
7,0.09994942184860862,2.9330441620924046,3.007154572848236,3.075734157372054,2.9893176170531106,3.061765021540738,2.9829352458035174,1.3644752290087643,0.7860553018214808,0.8747270703617279,0.5799101932085234,0.4859256480859501,0.36745174255371227,0.3337063853467211,0.09010218907665475,fair,7,10
8,-0.24540427153073038,3.6475715933390487,3.4679634246847306,3.1857947211677766,2.4363883428967394,4.200982089414681,4.385271058377156,1.477334237708675,0.629140542168912,0.5724705774510812,4.83476516747487,17.337438161589656,0.6793561632509759,0.6194664989163945,-0.2537992959487452,fair,7,10
9,-0.13705801478427107,0.0473706586446795,0.13587808669817955,0.12247533939004802,-0.08865600525156916,-0.03152167875863747,-0.1665140662448774,1.6063159619371443,0.9200248066903114,1.2309058852764283,0.6017374931675482,0.522854455882681,0.425250336783025,9.913751672141805,-0.10641294522357378,fair,7,10
