0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,cluster_id,type,seed,k
-0.6282266579694937,-0.05602866813737772,0.4039310313352938,-0.2267754545589725,0.3808387689546998,-0.44477166975942006,-0.5045164574709593,-0.19015815118053428,-0.24875075490418122,-0.2786624406041591,0.4720320280958841,-0.31960769820527485,-0.3455473702325439,-0.08482327925004805,-0.24509318917116385,0.003726504771602394,-0.31397564190547117,0.3455473702325439,0.2271612347395054,-0.011585377579561578,0.24999891889068862,-0.020446950439079365,-0.09267920995425623,-0.34684371627658966,-0.4250696505849418,-0.23544300548253397,-0.07910271841060082,0,unfair,5,10
-0.4979034075991434,-0.21166385740787014,0.3456375702837378,-0.12123216124221797,0.21380422116755077,0.9940677229375906,0.9098879758722104,0.750089955683381,0.4215289305909273,-0.45601323812470573,0.4401648869586093,-0.3841749099639161,-0.34554737023254384,0.4123242184082113,-0.24509318917116382,0.49013344338074255,0.38593351546146293,0.3455473702325439,0.2889738156210035,-0.14166681005182954,0.33972120625765684,0.1368372837076842,-0.2056690288101736,-0.36807038189939195,-0.4331748995533116,0.39358415160939425,-0.35940664551122853,1,unfair,5,10
-0.40187574943151666,-0.5311255616999335,0.19066227139057693,-0.18398763294407203,-0.031834819695903634,-0.001650842298384295,0.1815974108664456,0.13783537446966868,0.06827342066782964,-0.3318676798603232,0.316679715051669,-0.1581896688086714,2.893959225697557,0.1161797521481699,-0.2450931891711637,-0.19240532531272822,0.00565500373048217,0.3455473702325441,-0.05099537922723606,-0.23516283964127227,-0.08645965873544215,-0.0482029917590965,-0.1588195917235737,-0.23009705535117686,-0.2806949033358554,0.07748326588980227,-0.1377904798175119,2,unfair,5,10
-0.08145693085178352,0.5243852707961879,0.14191512626035593,-0.031173984319427445,0.23766629942285783,-0.031440477757949704,0.04284711096147866,0.021810453831501642,0.2785445575268164,0.3084953783299369,-0.24668581576801205,0.1646463899845355,-0.03702293252491555,0.01854970832617837,-0.24509318917116374,0.40439581480102066,-0.517696273189925,-0.2715015051827131,0.21391568169346997,0.322329013811305,-0.20006904858322663,0.3615290467744893,0.925410237994881,2.5187561428017204,1.665650373488295,0.17660897918166035,0.5419096140278356,3,unfair,5,10
-0.06646485768887858,-0.08633657341636838,0.4060637189347408,0.363696483726654,0.38083876895469987,1.0236091114349928,0.8391974561041139,0.5111232441382331,0.15205838135471825,-0.30526506023224126,-0.48756725940030604,-0.3567338449664937,-0.3455473702325441,-0.1913548858911037,-0.24509318917116368,-0.14337236779164556,0.16301162927433618,0.29155559363370914,0.47286624374346026,-0.0034552880500448094,-0.5789126678064156,-0.2878301484885777,0.15038669304798563,-0.09743039520866247,0.3720309276481724,-0.52387939474747,0.34847954326832264,4,unfair,5,10
-0.04420390056820154,0.09975545432858884,0.26433693391693364,0.7736816108367001,-2.6257830912139823,0.062171194883169495,-0.06692647910511978,0.13215583289996824,-0.27139533887361056,0.007194799399413057,-0.12004496917052997,0.09479640635473255,-0.3455473702325441,-0.05777923502556057,-0.24509318917116368,-0.43132955468818557,0.04141787317226722,-0.007853349323466841,-0.09314032073734839,0.141038575860912,-0.1298377894045962,-0.12625634431962957,-0.12815450563052647,-0.09579015286508226,-0.03781374959050222,-0.006623399933592488,0.592071862042982,5,unfair,5,10
0.009671357001168095,0.034075915124486295,-0.17189462051544166,-0.2053815437515222,0.11554860482216907,0.3285176173784659,0.19941855030378075,0.012885459936258049,-0.1015609591028905,-0.11904672283566704,0.10157651237506356,0.3422062223207992,0.2261302643433559,0.3774836929658534,4.080080737378785,0.25869788388123216,0.12858986743661813,0.059708552944594144,0.06490320992557286,-0.031910601403353514,0.06647605836734456,-0.20548722590586022,0.014798910420884766,0.31118291803028175,0.24361338930556392,0.14551071618813624,-0.10635060763523808,6,unfair,5,10
0.509139890717199,0.7187962813169159,-0.18061925160408915,-0.2578938702789,0.24417413894703247,-0.7757300061340618,-0.5709407044646633,-0.5195715622231624,-0.27139533887361067,0.16753604315776202,-0.7295040434209124,1.0377711853570724,-0.2719222203250419,-0.3653138730648342,-0.2450931891711637,-0.11306108496043084,-0.0725762731734225,-2.8939592256975564,-0.14687512116274154,0.13161506299715398,-0.0447499177074094,0.5300478690745933,0.3586537360965979,-0.056424336619158036,0.18765953989323855,-0.03816339961736551,0.09257803817260332,7,unfair,5,10
0.8810776214912439,0.07289567629264115,-0.6957939655970288,-0.022138046835535493,0.2936903092396656,-0.7874064442753275,-0.6637444641828021,-0.7599025984279884,-0.08728502573085893,0.6975380361828507,-0.16340569382075484,0.09306100303473733,-0.2516486283215267,-0.2998091302237944,-0.24509318917116374,-0.513038230146243,0.06124294210195239,0.2516486283215267,-1.0930748677837963,0.1377608322561266,-0.15915953585096976,-0.7384836715438697,-0.8554503518808418,-0.29746864624094077,-0.33619823866273535,-0.08341644264190935,-0.3393701820412499,8,unfair,5,10
1.0509631866733002,-0.15648832357513348,-1.2281785730718227,0.004117318683697987,0.3808387689546998,-0.5705110980474758,-0.45323865059938173,-0.3610802040800112,-0.009914482471898127,0.7528164902582665,-0.3353941446346445,0.39245900505747766,-0.3455473702325441,0.06460161578938195,-0.2450931891711637,0.23094337962401565,0.024211209572917832,0.3455473702325441,0.01635700843137741,-0.1768716316937936,0.17555096603687925,0.6769454085135519,0.7162925349883866,-0.03785555537108054,0.2474844103340896,0.21713206952109912,-0.11002847947542858,9,unfair,5,10
