cluster_id,age,capital-gain,education-num,final-weight,hours-per-week,income,marital-status,native-country,occupation,relationship,type,seed,k
0,-0.9515309905695322,-0.15007758544100144,-0.2753362879964189,-0.1586697772097169,-0.49813033793538886,-0.5744757634367859,1.051489780962922,0.23051179928630663,-0.10829704480432885,0.627455186701721,fair,3,10
1,-0.43778008434761495,-0.11011645618883124,-0.47246781203128013,2.1377101785559645,-0.20111323330395914,-0.3021886871278002,0.11454415529111524,-0.26544334357282146,0.3441301926136043,0.07821383364518775,fair,3,10
2,-0.11465943002270026,-0.1193994580421625,-0.30053960962782045,-0.14709785976116024,-0.2439775218303533,-0.46429554504456644,-0.811279342665763,0.21959888840154085,-0.11388121712675012,1.321295930635913,fair,3,10
3,-0.050704573258352585,0.10842752166299102,0.21107407524399882,-0.025310282694842427,0.28948874231241434,0.1983737285450016,0.3338045331353061,-4.136072253082193,0.1249734847200922,-0.14265315383828958,fair,3,10
4,0.038109096493187375,-0.13941327330482517,0.3172126905678979,-0.26483013434001895,0.692026953554293,-0.5850486126764433,-0.047805526679468816,0.1804602562875025,0.9981668139382897,-0.3014944309371991,fair,3,10
5,0.23674843886527477,-0.007578809000905088,1.05485974577731,-0.15673988589096124,0.3565784441860607,1.3921601532633936,-0.4337791638302457,0.23057993524954948,0.9271875085996385,-0.3461172638838567,fair,3,10
6,0.33684822063927666,-0.1267115766322032,-0.47895733503791893,-0.12837055354342103,0.07712697093785716,-0.5850486126764433,-0.7009387316265567,0.1794146843313237,-0.7456373995769299,-0.45107640369165747,fair,3,10
7,0.44283561904481744,11.335289403422781,1.3906837738493447,0.09993035407887621,0.6570112534250488,1.7092596723292164,-0.22166001572266927,0.2798649486618716,0.09632298386725129,-0.39361585403386723,fair,3,10
8,0.3686942290916283,0.07558617357923814,0.2540138758483266,-0.11529269054069992,0.28533963041140636,1.3839473035597574,-0.46091785827886866,0.24065761709654668,-0.7908162559731041,-0.347413449513925,fair,3,10
9,2.0084204309427407,-0.12489123267831229,-0.5349079165255206,-0.4534008890889847,-1.1967611063584591,-0.5850486126764433,0.7819934709488467,0.20458450660657956,-0.07411940748082599,-0.07901588556004908,fair,3,10
