0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cluster_id,type,seed,k
-0.48432108373320715,0.7779051591274553,-0.17772267669939465,-0.40264813339961486,-0.4063219196336639,-0.41312027404890156,-0.40227922350911166,-0.41203385850907925,-0.3987353021600506,-0.23613993691715848,-0.26673513504765406,-0.23084811418269893,-0.15088763604231775,-0.2032211485687443,-0.17502316930295528,0,unfair,7,10
-0.4715499766669037,-1.2855037510249463,-0.08309086788774575,-0.3360913396623358,-0.3461025111120632,-0.35075972590407356,-0.3544635867843989,-0.3668783937225328,-0.3683283748140102,-0.18753305698929507,-0.2250814875775727,-0.2117935030721791,-0.15285371829097305,-0.18747114860143566,-0.18675509381569036,1,unfair,7,10
0.23830404299220245,0.06588377463824634,-0.015740727300559632,1.0131187102225128,0.9782488087102309,0.9684390587618432,0.9783026690168741,0.9757640901494933,0.9442802900879553,0.10249610043336627,0.16000890743571206,0.03091185042174198,-0.03495553088304591,0.046907675471242874,0.02161123266661726,2,unfair,7,10
0.6978359912844468,-0.990731049574602,0.3427611222357629,-0.1761333658896192,0.8848945451979444,0.7838792374751401,0.640010560783201,0.5397502625181633,0.5311011933753569,8.91239229573376,1.8751744018357608,0.7846614247372146,0.8056050707670122,0.39981136730333405,0.021234299710157074,3,unfair,7,10
0.7471855205544699,0.36522337709697467,-0.24540427153073038,-0.0029617689402468587,-0.09074283693654715,-0.19048082903667474,1.185454001537548,0.8866274079653416,0.5419083561387436,0.1555003763385791,2.4013653948107834,10.083684493153143,-0.03359654234046576,0.21604592914862636,-0.06324368085243286,4,unfair,7,10
1.0118784502755027,-0.6959583481242593,0.18798075545510678,1.8294158541186232,1.8568616107481357,1.8584694855865584,1.6481844716374994,0.8853758281459828,1.940933728615488,0.643955310822517,2.7509384909109404,1.442792524775676,0.7912410867458346,9.913931362644465,0.574478575801655,5,unfair,7,10
1.3751505750026158,0.22661270221650817,0.6652005275368397,-0.4468363485560579,-0.4607031706778668,-0.4187900114559162,-0.4395944978694111,-0.375927959631038,-0.3966164783422637,0.11645235062396048,0.36219678296072,0.2717640091374117,0.2432953628501736,0.1871943222882811,0.15488832316916917,6,unfair,7,10
1.397116870466394,0.14991114299411565,0.12909692026681371,3.051331838244271,3.1091747634562528,3.1499186942244677,3.068427884746949,3.0529763046696803,2.983504765729723,0.6657561742595434,0.8915413076423302,0.5944164258749437,0.30377421941876687,0.3663680704609533,0.33502810175183434,7,unfair,7,10
1.6474405696621635,0.09010218907665475,-0.38986594719267603,2.430546189291078,2.600917569640057,2.4774141539773495,2.031331549933294,4.353797571970622,4.48214865801128,2.1889888683708154,0.6037866423549032,3.4636657635902,14.727739689792184,0.6655230412206032,0.6274465187992716,8,unfair,7,10
1.931574223035024,-0.10641294522357377,-0.1680140881404023,0.06911133326852142,0.13737156386686622,0.060600051690195736,-0.11541015613630394,-0.06415314081384212,-0.12201412079136079,0.9294627867206001,0.7964968629744128,0.25232668211295606,0.40300537563998845,0.721237659784922,10.384861885321802,9,unfair,7,10
