0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cluster_id,type,seed,k
-0.4504862103035769,-1.285503751024946,-0.11581365071633788,-0.33836574219967347,-0.34240820169570274,-0.35088511384833687,-0.35126893525358605,-0.36746231658203987,-0.3711818894044947,-0.19483789101224452,-0.2736215567996702,-0.20949082472021519,-0.1704346265558272,-0.20334567852181515,-0.18920276893721683,0,unfair,8,10
-0.43338150120820346,0.7779051591274548,-0.7694791282376778,-0.38537699510170326,-0.38028934016644794,-0.38121199932456995,-0.3746789781473639,-0.39199709427652185,-0.37591082121107977,-0.23651738412156925,-0.2505820115731934,-0.23326240122767475,-0.1587835612830607,-0.1863682806442446,-0.1660023200861498,1,unfair,8,10
-0.1483618157136,0.6511034942577535,1.150386052811924,-0.44904862432105236,-0.45996731356241016,-0.47050260437367236,-0.45652266774985995,-0.4584980261860943,-0.44980022698185235,-0.21615620156813334,-0.3014526625859368,-0.2234532825651078,-0.12342247683888229,-0.2245582421293017,-0.15407702505268867,2,unfair,8,10
0.22029206158058712,0.04424865773993479,0.003390836553731701,1.0402740230474457,1.0213955008676825,1.0080096669727285,1.005792088195439,1.0154291271861169,0.9789056336074278,0.2478003890420657,0.17722683925397367,0.035169578338138836,-0.05830735408166072,0.0442814087529117,0.008119898530608871,3,unfair,8,10
0.9221520334209152,0.188359756226769,0.017722351996385055,0.03591069246604796,0.05852037814889918,-0.014627301465536665,0.5966676893338154,0.7667778030746535,0.5435147635568881,1.0259475425696378,2.6792804276097137,9.035624190491886,2.084868597272694,0.16281406666142417,-0.08361723712663817,4,unfair,8,10
1.0118784502755027,-0.6959583481242593,0.18798075545510678,1.8294158541186232,1.8568616107481357,1.8584694855865584,1.6481844716374994,0.8853758281459828,1.940933728615488,0.643955310822517,2.7509384909109404,1.442792524775676,0.7912410867458346,9.913931362644465,0.5744785758016548,5,unfair,8,10
1.3922810717319305,0.13308987470482977,0.15186533653962034,2.91364028834793,3.05004565731697,3.0933179729775677,3.013280994093212,3.076321390967842,3.009949139787741,1.1302550968665082,0.858304068244464,0.5901260327150535,0.4904607479905893,0.3729783040831118,0.3403291735014867,6,unfair,8,10
1.4570595185155713,-0.06106329884659792,0.26298970243342484,-0.3298685405868448,-0.3602137952607006,-0.29811291448194144,-0.3250229395706,-0.23112900756781093,-0.2583818405084877,0.49600826386193686,0.895743894450339,0.5072751820219845,0.5511125029925232,0.4610429416455362,0.28461762827122983,7,unfair,8,10
1.931574223035024,-0.10641294522357377,-0.1680140881404023,0.06911133326852144,0.13737156386686622,0.06060005169019575,-0.11541015613630394,-0.06415314081384212,-0.12201412079136079,0.9294627867206001,0.7964968629744127,0.25232668211295606,0.40300537563998845,0.721237659784922,10.384861885321802,8,unfair,8,10
2.223185077812433,-1.285503751024945,-0.5704430417701083,6.900001774169599,6.445958736041267,5.859521854783759,6.706033960898614,6.783630189633044,7.0074317946801665,1.1977073391451005,1.1667432710937855,2.047958222645798,19.649348379868954,0.9467710471419927,1.1848666163187946,9,unfair,8,10
