0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,cluster_id,type,seed,k
-0.4616567898998342,0.777905159127455,-0.6971013419103353,-0.3994131653619294,-0.3963563819897873,-0.4007624846225927,-0.3939919547279452,-0.4037158572269366,-0.39138536432418536,-0.22060148437895102,-0.2529989430214151,-0.22722264818671217,-0.1414489533411596,-0.18800647604536325,-0.1671238927893316,0,unfair,0,10
-0.43969016413237966,-1.285503751024946,-0.34197376123953105,-0.340056106843861,-0.34978180744194987,-0.35421385186328436,-0.3551038413574918,-0.3621738508606383,-0.36494523835412357,-0.18166530503912223,-0.22386478501288598,-0.2185661205780006,-0.1528309187119137,-0.18527510451816936,-0.1846900216520922,1,unfair,0,10
-0.3908727490722373,0.3107182360740811,1.4356662655354024,-0.4025247971168286,-0.4211396796123659,-0.42928969308922516,-0.4225278174407677,-0.44261825467044535,-0.42927933122679524,-0.25941719937741314,-0.28509939836029086,-0.21040240033453547,-0.16859985799164132,-0.23175240457791557,-0.19067541027410745,2,unfair,0,10
0.23111645150120994,0.036821677312156215,0.004097319709355467,1.0147246732216566,0.9813624898492642,0.9704479557455818,0.9772363277147982,0.9763235514079677,0.9440298640034539,0.09903856915756681,0.15747855082005852,0.039291438311596795,-0.036396361182739284,0.04634793510428359,0.02064109872011511,3,unfair,0,10
0.6382520425919473,-0.3827623528332701,0.07963449870864753,0.0494310246732644,0.5360578658411792,0.522654072839624,0.8586811181701797,0.9044319840359799,0.7324090545070663,4.261766860937525,2.08089537477564,4.711693621806475,1.7034022098693122,0.5365062504608084,0.3587366288139975,4,unfair,0,10
1.202547086091501,-0.9416022659995449,0.043519079793161095,1.7689935693023568,1.7249861683900476,1.7521531238056292,1.7001402051654568,0.7577095369860364,2.039498883764724,0.4204391570910562,2.9066314833208993,0.43882255676083703,0.04541326930892702,10.414918930542143,0.34707763126070723,5,unfair,0,10
1.3971168704663943,0.14991114299411565,0.12909692026681371,3.0513318382442716,3.1091747634562523,3.1499186942244677,3.0684278847469484,3.0529763046696803,2.983504765729723,0.6657561742595434,0.8915413076423302,0.5944164258749437,0.30377421941876687,0.3663680704609533,0.33502810175183434,6,unfair,0,10
1.477334237708675,-0.2537992959487452,-0.24540427153073038,3.6475715933390487,3.4679634246847306,3.1857947211677766,2.4363883428967394,4.200982089414681,4.385271058377156,0.629140542168912,0.5724705774510812,4.83476516747487,17.337438161589656,0.679356163250976,0.6194664989163945,7,unfair,0,10
1.51295479439979,0.24294729353238803,0.3886219716522536,-0.44433576118892815,-0.4557745007657927,-0.41507639444513184,-0.4367626325960595,-0.3491974428829944,-0.3686961055870042,0.20849528035543188,0.4430001504655348,0.23960214112457665,0.2620539976070774,0.2957446111325587,0.18668272243722328,8,unfair,0,10
1.931574223035024,-0.10641294522357377,-0.1680140881404023,0.06911133326852144,0.13737156386686622,0.06060005169019575,-0.11541015613630394,-0.06415314081384212,-0.12201412079136079,0.9294627867206001,0.7964968629744127,0.25232668211295606,0.40300537563998845,0.721237659784922,10.384861885321802,9,unfair,0,10
