0,1,2,3,4,5,6,7,8,9,cluster_id,type,seed,k
-1.0146834400359528,-0.04632628735925621,-0.24950417695505897,1.0368339757748752,0.7383689338009838,0.6258946230144194,-0.14915106648954155,-0.5766126477036378,0.23972804390348043,-0.5850486126764436,0,unfair,9,10
-0.8030590998976005,-0.17708799172767856,-0.07400422260187217,1.061458421158413,-1.032100679643854,0.419325112087454,-0.14600327259493776,-0.20992601512917425,0.25281640193085697,-0.5669831931094697,1,unfair,9,10
-0.312025493370741,2.4851066688662873,-0.44312793499728503,0.0055890998699813736,0.30515330119462514,-0.08034571634466067,-0.10229087583393703,-0.087180447469934,-0.2627265415904528,-0.33012546989803654,2,unfair,9,10
-0.04183016963390648,-0.11582013006746507,-0.0870232112128625,-0.9476996797289184,-0.33514253955312834,1.7712646355443795,-0.11215984389489891,-0.36147425514190507,0.21769000866478833,0.03264977174815751,3,unfair,9,10
0.00602000494786167,-0.007310075217639732,0.09326560825335498,0.2837279787999824,0.16824158804887235,-0.11956215478881758,0.06510235942801337,0.15511955157255097,-4.041927819298655,0.11729065824365673,4,unfair,9,10
0.2016292380234126,-0.21877197655062317,0.34396018446535565,-0.4657123550587846,1.036059411840434,-0.5079615870379124,-0.14062430609770038,0.8091864030433359,0.2608018774363507,-0.5850486126764433,5,unfair,9,10
0.3425323289946138,-0.13990498644901753,0.710347136668103,-0.5092140009481545,0.13162396367453405,-0.7903030974535743,0.08547253510879442,0.49221370100330464,0.24636135405204446,1.709259672329216,6,unfair,9,10
0.44283561904481755,0.09993035407887624,1.3906837738493445,-0.22166001572266925,0.09632298386725127,-0.39361585403386723,11.335289403422781,0.6570112534250488,0.2798649486618716,1.7092596723292166,7,unfair,9,10
0.5552555374671462,-0.1276297700086364,-0.5546478570273204,-0.7525822090703799,-0.6281744119503971,-0.7267469974275506,-0.12502134970031123,-0.002695719668632709,0.20726546782695396,-0.5438334937841265,8,unfair,9,10
1.8665544501484241,-0.46238955298544215,-0.34957271204683976,1.5542545793918345,0.05133560167704569,0.2520270969921878,-0.12216375486146674,-0.8377369669857303,0.2282729771749302,-0.48741847288896833,9,unfair,9,10
