0,1,2,3,4,5,6,7,8,9,cluster_id,type,seed,k
-1.1206839093718046,-0.0371989797397335,-0.5394484060979534,1.0484211507448664,-0.2660947470758948,0.9569532219496646,-0.15630835445693633,-0.9958745604277421,0.25010291343070956,-0.5850486126764435,0,unfair,1,10
-0.6863380158726339,-0.1462485104449919,0.29747648246650565,1.0510548729227887,0.21808761249182526,0.08810492218899993,-0.12872329166267035,0.23020403050822683,0.24659756460855423,-0.571058928011775,1,unfair,1,10
-0.24145914843130106,2.6055031846054764,-0.5319961582989291,-0.06372626743434065,0.24495476584260154,-0.007449277824933641,-0.10762052610432521,-0.09666000649963233,-0.31809302018762875,-0.25729028624706324,2,unfair,1,10
-0.04509043170705294,-0.11827486934582754,-0.09320691622904201,-0.9183564374172207,-0.34916527562003585,1.7608551872437894,-0.11300473546341493,-0.34776316066096313,0.21886312074020497,0.042639503032652404,3,unfair,1,10
0.00602000494786167,-0.007310075217639732,0.09326560825335498,0.2837279787999824,0.16824158804887238,-0.11956215478881754,0.06510235942801337,0.15511955157255097,-4.041927819298655,0.11729065824365673,4,unfair,1,10
0.33569404179873824,-0.13340977763256426,0.06608408979073492,-0.7768848819274156,1.1535264653370818,-0.6183952517984938,-0.1377238988215143,0.671147221255003,0.23945123766376744,-0.5850486126764434,5,unfair,1,10
0.3480975056418568,-0.13876216944002226,0.7082284668018808,-0.5170454793181837,0.1281369775225934,-0.8023607179646943,0.07814935745990496,0.4907474689571975,0.24618685616345154,1.709259672329216,6,unfair,1,10
0.44283561904481755,0.09993035407887622,1.3906837738493445,-0.22166001572266925,0.09632298386725127,-0.39361585403386723,11.33528940342278,0.6570112534250488,0.2798649486618716,1.7092596723292166,7,unfair,1,10
0.47114291076040105,-0.1474051316008701,-0.4674183414722011,-0.7564631708640218,-0.7024529799099541,-0.7184317725708981,-0.12362494825480154,0.0930396332184121,0.23692538072638591,-0.5563697591138729,8,unfair,1,10
1.8132196815483315,-0.4528958706099996,-0.4573121139607396,1.309712402865643,-0.025494701240383565,0.16833264037769916,-0.12667166958653087,-0.9148046190432391,0.16760464033380457,-0.5000742317503076,9,unfair,1,10
