0,1,2,3,4,5,6,7,8,9,cluster_id,type,seed,k
-1.290677995488608,-0.03803200803933191,-0.4633910478022201,0.994429846097461,0.018011614869486013,0.9531227791248869,-0.15564757652718214,-1.8991348560097663,0.2766575112810697,-0.5850486126764431,0,unfair,2,10
-0.6140484878803999,-0.14166392237967879,-0.05649466970311948,1.1130075232397463,-0.9324610491759711,0.3975032374451526,-0.14584435161275466,0.09045346020483418,0.2521620016067196,-0.566546126507043,1,unfair,2,10
-0.45794455875885653,-0.2286466503625982,0.03732113440394013,1.1689881994687716,0.907110616272685,0.35904837260086264,-0.13650864831088652,0.043315035370403404,0.23732420024281453,-0.5505477362101929,2,unfair,2,10
-0.31739082659184664,2.4039645645142325,-0.42774170696913083,-0.028659621627949043,0.27152808060801414,-0.10984992815917793,-0.10692208101972603,-0.06684437806028411,-0.21674421190805235,-0.3517291260656981,3,unfair,2,10
-0.03888798190935967,-0.09924756295129143,-0.09320691622904198,-0.9621607034519081,-0.2693763336223128,1.749338350826116,-0.11300473546341493,-0.3200148699925056,0.21886312074020495,0.020995085249580152,4,unfair,2,10
0.006020004947861666,-0.007310075217639732,0.09326560825335498,0.2837279787999824,0.16824158804887238,-0.11956215478881756,0.06510235942801337,0.15511955157255097,-4.041927819298654,0.11729065824365673,5,unfair,2,10
0.1153799264309415,-0.2384883418738315,-0.013974055196019276,-0.8052803088160508,0.15778830255735768,-0.6825889671384521,-0.12746123614398658,0.5300454105145536,0.25871823941867766,-0.5850486126764438,6,unfair,2,10
0.3504808916023658,-0.14144572937528527,0.6984412455174313,-0.5092140009481545,0.12432031267992384,-0.7966284065741619,0.07693128256619433,0.48798036938146166,0.24636135405204443,1.709259672329216,7,unfair,2,10
0.44283561904481755,0.09993035407887622,1.3906837738493447,-0.22166001572266925,0.09632298386725126,-0.39361585403386723,11.335289403422781,0.6570112534250488,0.27986494866187156,1.7092596723292164,8,unfair,2,10
1.5992185997665243,-0.1379108348391274,-0.8547709159792439,-0.2981066704792539,-0.5709898519541312,-0.5986260439430026,-0.11838717519802255,-0.6065340108132041,0.1422863580300277,-0.5118260078358371,9,unfair,2,10
