0,1,2,3,4,5,6,7,8,9,cluster_id,type,seed,k
-0.9144533617952869,-0.09053076148548787,-0.1441254424476622,1.071817382758742,0.8199200334066018,0.5440630302618463,-0.14935874730385373,-0.5291650416198315,0.24079836136370422,-0.5850486126764437,0,unfair,0,10
-0.7571432348221893,-0.1497270529293412,-0.136233881060722,1.0864290155549279,-0.9534874662636297,0.470446015899905,-0.14722686134249682,-0.19471096300539759,0.25584281275390763,-0.5690044987952851,1,unfair,0,10
-0.24770379176503307,2.5170160194302404,-0.49424450446935725,-0.042271116723473355,0.2780644628620649,-0.08759705779282553,-0.10125977732087459,-0.10342404560815659,-0.27296411687823247,-0.28202676371343155,2,unfair,0,10
-0.03930147856253921,-0.12919292241262315,-0.06461298780109674,-0.9365734496411703,-0.32432094103503056,1.7689169727361616,-0.11258631297234031,-0.35844405032302823,0.21828215095047482,0.026766929991732746,3,unfair,0,10
0.006020004947861679,-0.007310075217639732,0.09326560825335498,0.2837279787999824,0.16824158804887235,-0.11956215478881756,0.06510235942801337,0.15511955157255097,-4.041927819298654,0.11729065824365673,4,unfair,0,10
0.2519602284964505,-0.11032207869957204,0.16587665211103964,-0.5949270896342245,1.1320539931925333,-0.5295711349398914,-0.13834374392489282,0.9450436254559276,0.2407549057604805,-0.5603786311172426,5,unfair,0,10
0.34972388563972273,-0.14273261230490075,0.7063785062845457,-0.4971848501717895,0.12675486301146058,-0.7966284065741619,0.08547253510879442,0.4672370444344312,0.24636135405204443,1.709259672329216,6,unfair,0,10
0.411195662822756,-0.15897872640600655,-0.46354592509754455,-0.7652740130157442,-0.6743207428941965,-0.7263046672748904,-0.12298837216362743,0.11646102913686758,0.2451143054469413,-0.5558217555426137,7,unfair,0,10
0.44283561904481755,0.09993035407887621,1.3906837738493445,-0.22166001572266925,0.09632298386725126,-0.39361585403386723,11.335289403422781,0.6570112534250488,0.2798649486618716,1.7092596723292166,8,unfair,0,10
2.0762576648782263,-0.4484064127599439,-0.38412175050931396,0.8706097874394115,-0.002349341069932893,-0.08667571087941166,-0.12425027539135357,-1.1642720292973645,0.13033421796888625,-0.5391624469763301,9,unfair,0,10
