0,1,2,3,4,5,6,7,8,9,cluster_id,type,seed,k
-1.2526035188553175,-0.032831775362534225,-0.5290798254325473,1.0059802247036225,-0.012377871607258674,0.9416987104016461,-0.15572468222861888,-1.8298002856045963,0.2768490000799236,-0.5850486126764433,0,unfair,7,10
-0.581514908323142,-0.10889491518552767,0.05109543500547246,1.1272592000683164,0.876514607837524,0.3085305470508887,-0.13666111434607578,0.02681575483032098,0.23764166851459853,-0.5508052054375531,1,unfair,7,10
-0.2909956383327709,-0.20997951779650503,-0.02888543572366791,1.2289375329498275,-0.9021469708542555,0.3825865138347739,-0.1375570857154525,-0.01049763615995925,0.24618685616345146,-0.5502863659339335,2,unfair,7,10
-0.2465839049960051,2.62605466404464,-0.5424171877414671,-0.08577118646625319,0.21868449792625938,-0.03937030529381726,-0.10659305587678519,-0.09777161602754485,-0.3305504778719933,-0.2504619877797845,3,unfair,7,10
-0.000294960945934885,-0.12276527241626563,-0.13294937992853267,-0.9256571484230018,-0.3181362426209214,1.7666136054526267,-0.10982157317166762,-0.33697215873434083,0.21886312074020495,0.02099508524958014,4,unfair,7,10
0.006020004947861679,-0.007310075217639732,0.09326560825335498,0.2837279787999824,0.16824158804887235,-0.11956215478881756,0.06510235942801337,0.15511955157255097,-4.041927819298654,0.11729065824365673,5,unfair,7,10
0.24699656585807686,-0.07974758963836426,0.07414191060614422,-0.7591388037805025,1.0660509999672376,-0.618106650223961,-0.13854156683022634,0.76590759744401,0.24117097004666543,-0.5850486126764433,6,unfair,7,10
0.3480975056418569,-0.13876216944002226,0.7082284668018809,-0.5170454793181837,0.1281369775225934,-0.8023607179646943,0.07814935745990495,0.4907474689571975,0.24618685616345154,1.709259672329216,7,unfair,7,10
0.44283561904481755,0.09993035407887621,1.3906837738493445,-0.22166001572266925,0.09632298386725126,-0.39361585403386723,11.335289403422781,0.6570112534250488,0.2798649486618716,1.7092596723292166,8,unfair,7,10
0.6940287905786874,-0.20310684151536137,-0.49538543644159155,-0.7026652561236137,-0.6318353594453027,-0.6990669866586663,-0.12197414620923246,-0.10302738388320129,0.21014538875286148,-0.5582145976471378,9,unfair,7,10
