0,1,2,3,4,5,6,7,8,9,cluster_id,type,seed,k
-0.9384358065472527,-0.10262676103899819,-0.24083305074120348,1.0890521616658395,-0.22478782612795198,0.6584827162516635,-0.1485406530437718,-0.5313818531447532,0.24809871294283795,-0.585048612676444,0,unfair,3,10
-0.40979036541685815,2.2088403709185203,-0.4833517260876787,0.18590334366616687,0.5451523226007118,-0.04221728444557428,-0.11289426203543004,-0.10671426581179624,-0.18157518437618334,-0.3795881692431005,1,unfair,3,10
-0.049756494857611175,-0.08005792616143748,-0.0844894283616808,-0.9438084574373755,-0.29595231404815986,1.754357155687029,-0.11421393807523599,-0.33188780068372387,0.2205420701325444,0.004314983471799692,2,unfair,3,10
0.00602000494786167,-0.007310075217639732,0.09326560825335499,0.2837279787999824,0.16824158804887238,-0.11956215478881756,0.06510235942801337,0.15511955157255095,-4.041927819298654,0.11729065824365673,3,unfair,3,10
0.05378330084237055,-0.35962578349585245,0.3656926336233417,0.021222945660139134,0.9613076505243853,-0.4451424793051472,-0.13927223090825933,0.7248320665541658,0.24924850093603507,-0.5850486126764436,4,unfair,3,10
0.26401267406734147,-0.15174515595329321,1.101174549648834,-0.40821925588825747,0.9675369639673891,-0.7069869163808346,0.028230089271965332,0.5541526342953946,0.2525014985069052,1.709259672329217,5,unfair,3,10
0.3932160206632713,-0.12690318733155617,-0.4581149920152749,-0.7382722326079503,-0.6601943921111602,-0.7133451698197587,-0.12715802620270866,0.14425514146955706,0.2519057775311077,-0.5850486126764438,6,unfair,3,10
0.44283561904481755,0.09993035407887621,1.3906837738493445,-0.22166001572266925,0.09632298386725127,-0.39361585403386723,11.33528940342278,0.657011253425049,0.2798649486618716,1.7092596723292166,7,unfair,3,10
0.45357842424997247,-0.10973643024506179,0.2272831118930541,-0.5760819273226537,-0.7075201861392214,-0.8449984174963021,0.1332989094435891,0.42048363196378297,0.2323194063111608,1.7092596723292173,8,unfair,3,10
2.0631084713071166,-0.4539384070243826,-0.43773794699117224,0.824177265442643,-0.08692561958751935,-0.08667571087941166,-0.12425027539135358,-1.237804999568777,0.13033421796888628,-0.5391624469763301,9,unfair,3,10
